,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Dno-Mir-154-P36,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-154-P3a-v1,21,19,0.9047619047619048,2,0.9047619047619048
Dno-Mir-154-P3a-v2,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-154-P3b,21,20,0.9523809523809523,1,0.9523809523809523
Dno-Mir-154-P4a,24,18,0.75,6,0.75
Dno-Mir-154-P4b,24,18,0.75,6,0.75
Dno-Mir-154-P5,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-154-P6,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-154-P7,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-154-P8,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-154-P9,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-155,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-17-P1a,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-17-P1c,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-17-P1d,22,22,1.0,0,1.0
Dno-Mir-17-P2a,23,23,1.0,0,1.0
Dno-Mir-17-P2c,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-17-P4a,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-17-P4c,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-17-P4d,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-181-P1a,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-181-P1b,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-181-P1c,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-181-P2a,24,18,0.75,6,0.75
Dno-Mir-181-P2b,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-181-P2c,24,19,0.7916666666666666,5,0.7916666666666666
Dno-Mir-184,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-1842-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-1842-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-185,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-186,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-187,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-188-P1,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-188-P2,22,22,1.0,0,1.0
Dno-Mir-188-P3,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-19-P1a,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-19-P2a,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-19-P2c,24,22,0.9166666666666666,2,0.9166666666666666
Dno-Mir-190-P1,24,19,0.7916666666666666,5,0.7916666666666666
Dno-Mir-190-P3,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-191,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-192-P1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-192-P2,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-193-P1a,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-193-P1b,22,22,1.0,0,1.0
Dno-Mir-193-P2a,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-193-P2b,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-194-P2,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-196-P1,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-196-P3,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-196-P4,23,23,1.0,0,1.0
Dno-Mir-197,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-199-P1-v1,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-199-P1-v2,24,20,0.8333333333333334,4,0.8333333333333334
Dno-Mir-199-P1-v3,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-199-P2-v1,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-199-P2-v2,24,18,0.75,6,0.75
Dno-Mir-199-P2-v3,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-202,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-203-v1,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-203-v2,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-204-P1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-204-P2,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-205-P4,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-208-P1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-208-P2,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-21,24,18,0.75,6,0.75
Dno-Mir-210,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-2114,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-214-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-214-v2,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-216-P2a,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-216-P2b,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-217-v1,23,21,0.9130434782608695,2,0.9130434782608695
Dno-Mir-217-v2,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-218-P2,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-218-P4,21,20,0.9523809523809523,1,0.9523809523809523
Dno-Mir-219-P2,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-219-P2-as,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-219-P3,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-22-P1b,22,22,1.0,0,1.0
Dno-Mir-221-P1a,23,22,0.9565217391304348,1,0.9565217391304348
Dno-Mir-221-P2a,26,24,0.9230769230769231,2,0.9230769230769231
Dno-Mir-223,23,23,1.0,0,1.0
Dno-Mir-23-P2,22,22,1.0,0,1.0
Dno-Mir-23-P3,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-2355,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-24-P2,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-24-P3,24,21,0.875,3,0.875
Dno-Mir-2483,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-26-P1,22,22,1.0,0,1.0
Dno-Mir-26-P2,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-26-P4,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-27-P2,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-27-P3,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-28-P1,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-28-P2,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-28-P3,23,22,0.9565217391304348,1,0.9565217391304348
Dno-Mir-29-P1b-v1,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-29-P1b-v2,24,18,0.75,6,0.75
Dno-Mir-29-P1d-v1,24,18,0.75,6,0.75
Dno-Mir-29-P1d-v2,24,18,0.75,6,0.75
Dno-Mir-29-P2b,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-29-P2d,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-296,20,20,1.0,0,1.0
Dno-Mir-30-P1a,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-30-P1b,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-30-P1d,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-30-P2a,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-30-P2b,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-30-P2d,24,18,0.75,6,0.75
Dno-Mir-3059,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-3085,25,20,0.8,5,0.8
Dno-Mir-31,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-32,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-320,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-324,23,23,1.0,0,1.0
Dno-Mir-326,25,20,0.8,5,0.8
Dno-Mir-328,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-33-P1,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-33-P3,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-330-v1,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-330-v2,24,21,0.875,3,0.875
Dno-Mir-331,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-335,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-337-v1,20,17,0.85,3,0.85
Dno-Mir-337-v2,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-338-P2,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-339,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-34-P1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-34-P2a,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-34-P2b,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-34-P3a,26,19,0.7307692307692307,7,0.7307692307692307
Dno-Mir-34-P3c,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-340,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-342,27,19,0.7037037037037037,8,0.7037037037037037
Dno-Mir-345,22,22,1.0,0,1.0
Dno-Mir-361-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-361-v2,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-3613,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-362-P1,24,22,0.9166666666666666,2,0.9166666666666666
Dno-Mir-362-P2-v1,24,21,0.875,3,0.875
Dno-Mir-362-P2-v2,24,22,0.9166666666666666,2,0.9166666666666666
Dno-Mir-362-P4,26,21,0.8076923076923077,5,0.8076923076923077
Dno-Mir-362-P5,25,21,0.84,4,0.84
Dno-Mir-374-P1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-375,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-376-P1,22,22,1.0,0,1.0
Dno-Mir-376-P2,22,22,1.0,0,1.0
Dno-Mir-376-P3,22,22,1.0,0,1.0
Dno-Mir-376-P4,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-378,22,20,0.9090909090909091,2,0.9090909090909091
Dno-Mir-383-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-383-v2,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-423,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-425,25,21,0.84,4,0.84
Dno-Mir-430-P1,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-430-P2,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-430-P3,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-430-P4,22,20,0.9090909090909091,2,0.9090909090909091
Dno-Mir-430-P5,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-430-P6,24,24,1.0,0,1.0
Dno-Mir-430-P8,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-432,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-433,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-450-P1,22,22,1.0,0,1.0
Dno-Mir-450-P2,22,22,1.0,0,1.0
Dno-Mir-450-P3,22,22,1.0,0,1.0
Dno-Mir-455,22,20,0.9090909090909091,2,0.9090909090909091
Dno-Mir-459,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-483,22,20,0.9090909090909091,2,0.9090909090909091
Dno-Mir-486,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-488,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-489,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-490,20,17,0.85,3,0.85
Dno-Mir-491,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-493,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-499,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-504-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-504-v2,21,19,0.9047619047619048,2,0.9047619047619048
Dno-Mir-505-v1,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-505-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-506-P1,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-506-P2,21,19,0.9047619047619048,2,0.9047619047619048
Dno-Mir-506-P3,23,23,1.0,0,1.0
Dno-Mir-506-P7f,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-506-P7g,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-506-P7h,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-506-P7i,21,21,1.0,0,1.0
Dno-Mir-541,25,21,0.84,4,0.84
Dno-Mir-542-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-542-v2,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-551-P2,23,20,0.8695652173913043,3,0.8695652173913043
Dno-Mir-574,24,19,0.7916666666666666,5,0.7916666666666666
Dno-Mir-582-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-582-v2,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-590,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-592,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-628,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-652,25,19,0.76,6,0.76
Dno-Mir-6529,21,19,0.9047619047619048,2,0.9047619047619048
Dno-Mir-653,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-670,24,19,0.7916666666666666,5,0.7916666666666666
Dno-Mir-671,24,18,0.75,6,0.75
Dno-Mir-672,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-675,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-676,22,22,1.0,0,1.0
Dno-Mir-7-P1,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-7-P2,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-7-P4,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-7180,23,21,0.9130434782608695,2,0.9130434782608695
Dno-Mir-744,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-760,24,18,0.75,6,0.75
Dno-Mir-769,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-8-P1a,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-8-P2a,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-8-P2b,22,19,0.8636363636363636,3,0.8636363636363636
Dno-Mir-8-P3a,21,17,0.8095238095238095,4,0.8095238095238095
Dno-Mir-873-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-873-v2,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-874,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-876,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-885,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-9-P1,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-9-P2,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-9-P3,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-92-P1a,23,17,0.7391304347826086,6,0.7391304347826086
Dno-Mir-92-P1c,23,23,1.0,0,1.0
Dno-Mir-92-P1d,24,17,0.7083333333333334,7,0.7083333333333334
Dno-Mir-92-P2a,22,20,0.9090909090909091,2,0.9090909090909091
Dno-Mir-92-P2c,23,19,0.8260869565217391,4,0.8260869565217391
Dno-Mir-92-P2d,23,23,1.0,0,1.0
Dno-Mir-935-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-935-v2,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-95-P1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-95-P2,24,18,0.75,6,0.75
Dno-Mir-95-P3-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dno-Mir-95-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-96-P1,23,18,0.782608695652174,5,0.782608695652174
Dno-Mir-96-P2,24,20,0.8333333333333334,4,0.8333333333333334
Dno-Mir-96-P3-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dno-Mir-96-P3-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Bantam,25,21,0.84,4,0.84
Dpu-Iab-4,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Iab-4-as,24,21,0.875,3,0.875
Dpu-Let-7,22,22,1.0,0,1.0
Dpu-Mir-1,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-10-P1-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-10-P1-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-10-P2,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-10-P3,22,22,1.0,0,1.0
Dpu-Mir-10-P4,24,17,0.7083333333333334,7,0.7083333333333334
Dpu-Mir-1175,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-12,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-124,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-133,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-137,22,22,1.0,0,1.0
Dpu-Mir-153,24,17,0.7083333333333334,7,0.7083333333333334
Dpu-Mir-184,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-190,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-193-P1,23,23,1.0,0,1.0
Dpu-Mir-1993,22,19,0.8636363636363636,3,0.8636363636363636
Dpu-Mir-2-P1,23,23,1.0,0,1.0
Dpu-Mir-2-P2,21,17,0.8095238095238095,4,0.8095238095238095
Dpu-Mir-2-P3,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-2-P4,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-2-o1,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-2-o2,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-210,23,23,1.0,0,1.0
Dpu-Mir-216-P1,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-216-P2,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-219,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-22-P2,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-252-P1,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-252-P2-v1,21,17,0.8095238095238095,4,0.8095238095238095
Dpu-Mir-252-P2-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-275,25,19,0.76,6,0.76
Dpu-Mir-276,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-277,21,21,1.0,0,1.0
Dpu-Mir-278,24,17,0.7083333333333334,7,0.7083333333333334
Dpu-Mir-279-o1,24,17,0.7083333333333334,7,0.7083333333333334
Dpu-Mir-279-o2,22,22,1.0,0,1.0
Dpu-Mir-279-o3,24,20,0.8333333333333334,4,0.8333333333333334
Dpu-Mir-279-o4,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-279-o5,23,19,0.8260869565217391,4,0.8260869565217391
Dpu-Mir-279-o6,23,22,0.9565217391304348,1,0.9565217391304348
Dpu-Mir-281,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-282,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-29-P2g,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-29-P2h,23,20,0.8695652173913043,3,0.8695652173913043
Dpu-Mir-3,25,21,0.84,4,0.84
Dpu-Mir-305,24,20,0.8333333333333334,4,0.8333333333333334
Dpu-Mir-31,23,19,0.8260869565217391,4,0.8260869565217391
Dpu-Mir-315,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Mir-317,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-33,21,18,0.8571428571428571,3,0.8571428571428571
Dpu-Mir-34,24,17,0.7083333333333334,7,0.7083333333333334
Dpu-Mir-36,23,19,0.8260869565217391,4,0.8260869565217391
Dpu-Mir-375,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-67,23,19,0.8260869565217391,4,0.8260869565217391
Dpu-Mir-7-P10,24,19,0.7916666666666666,5,0.7916666666666666
Dpu-Mir-7-P9,24,19,0.7916666666666666,5,0.7916666666666666
Dpu-Mir-71,24,20,0.8333333333333334,4,0.8333333333333334
Dpu-Mir-750,23,19,0.8260869565217391,4,0.8260869565217391
Dpu-Mir-76,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-8,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Mir-87-o5a,23,20,0.8695652173913043,3,0.8695652173913043
Dpu-Mir-87-o5b,21,17,0.8095238095238095,4,0.8095238095238095
Dpu-Mir-9-o15,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-9-o16,23,18,0.782608695652174,5,0.782608695652174
Dpu-Mir-92-o46,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Mir-92-o47,23,19,0.8260869565217391,4,0.8260869565217391
Dpu-Mir-96-P2,24,24,1.0,0,1.0
Dpu-Mir-96-P3,24,17,0.7083333333333334,7,0.7083333333333334
Dpu-Mir-965,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Novel-1,22,22,1.0,0,1.0
Dpu-Novel-10,22,20,0.9090909090909091,2,0.9090909090909091
Dpu-Novel-2,22,18,0.8181818181818182,4,0.8181818181818182
Dpu-Novel-3,24,19,0.7916666666666666,5,0.7916666666666666
Dpu-Novel-4,22,17,0.7727272727272727,5,0.7727272727272727
Dpu-Novel-6,25,20,0.8,5,0.8
Dpu-Novel-7,23,17,0.7391304347826086,6,0.7391304347826086
Dpu-Novel-8,21,21,1.0,0,1.0
Dpu-Novel-9,21,19,0.9047619047619048,2,0.9047619047619048
Dre-Let-7-P1b1,22,22,1.0,0,1.0
Dre-Let-7-P1b2,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Let-7-P1c1,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Let-7-P1c2,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Let-7-P1d1,22,19,0.8636363636363636,3,0.8636363636363636
Dre-Let-7-P1d2,22,22,1.0,0,1.0
Dre-Let-7-P2a1a,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Let-7-P2a2a,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Let-7-P2a2b,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Let-7-P2a3a,22,19,0.8636363636363636,3,0.8636363636363636
Dre-Let-7-P2a3b,22,20,0.9090909090909091,2,0.9090909090909091
Dre-Let-7-P2a4a,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Let-7-P2a4b,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Let-7-P2b1a,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Let-7-P2b2a,22,19,0.8636363636363636,3,0.8636363636363636
Dre-Let-7-P2b2b,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Let-7-P2b3a,22,19,0.8636363636363636,3,0.8636363636363636
Dre-Let-7-P2b4a,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Let-7-P2b4b,22,19,0.8636363636363636,3,0.8636363636363636
Dre-Let-7-P2c2b,22,22,1.0,0,1.0
Dre-Let-7-P2c3,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-1-P1,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-1-P2a,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-1-P2b,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-1-P3,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-10-P1b1-v1,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-10-P1b1-v2,22,20,0.9090909090909091,2,0.9090909090909091
Dre-Mir-10-P1b2-v1,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-10-P1b2-v2,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Mir-10-P1c1-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Mir-10-P1c1-v2,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-10-P1c2-v1,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-10-P1c2-v2,22,20,0.9090909090909091,2,0.9090909090909091
Dre-Mir-10-P1d1-v1,23,17,0.7391304347826086,6,0.7391304347826086
Dre-Mir-10-P1d1-v2,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-10-P2c1,22,22,1.0,0,1.0
Dre-Mir-10-P2c2,22,20,0.9090909090909091,2,0.9090909090909091
Dre-Mir-10-P2d1,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Mir-10-P2d2,22,22,1.0,0,1.0
Dre-Mir-10-P3b1,23,17,0.7391304347826086,6,0.7391304347826086
Dre-Mir-10-P3b2,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-10-P3c1,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-10-P3c2,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-10-P3d1,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-10-P3d2,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-101-P1-v1,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-101-P1-v2,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-101-P2-v1,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-101-P2-v2,23,18,0.782608695652174,5,0.782608695652174
Dre-Mir-103-P1a,23,22,0.9565217391304348,1,0.9565217391304348
Dre-Mir-103-P1b,23,22,0.9565217391304348,1,0.9565217391304348
Dre-Mir-103-P2a,23,17,0.7391304347826086,6,0.7391304347826086
Dre-Mir-103-P2b,23,17,0.7391304347826086,6,0.7391304347826086
Dre-Mir-122,22,17,0.7727272727272727,5,0.7727272727272727
Dre-Mir-124-P1a-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Mir-124-P1a-v2,23,19,0.8260869565217391,4,0.8260869565217391
Dre-Mir-124-P1b-v1,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-124-P1b-v2,23,21,0.9130434782608695,2,0.9130434782608695
Dre-Mir-124-P2a-v1,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-124-P2a-v2,23,21,0.9130434782608695,2,0.9130434782608695
Dre-Mir-124-P3a-v1,22,21,0.9545454545454546,1,0.9545454545454546
Dre-Mir-124-P3a-v2,23,21,0.9130434782608695,2,0.9130434782608695
Dre-Mir-124-P3b-v1,22,19,0.8636363636363636,3,0.8636363636363636
Dre-Mir-124-P3b-v2,23,20,0.8695652173913043,3,0.8695652173913043
Dre-Mir-124-P4-v1,22,18,0.8181818181818182,4,0.8181818181818182
Dre-Mir-124-P4-v2,23,19,0.8260869565217391,4,0.8260869565217391
Dre-Mir-126-P2a-v1,22,20,0.9090909090909091,2,0.9090909090909091
Dre-Mir-126-P2a-v2,21,19,0.9047619047619048,2,0.9047619047619048
Dre-Mir-126-P2a-v3,23,21,0.9130434782608695,2,0.9130434782608695
Dre-Mir-126-P2b-v1,22,20,0.9090909090909091,2,0.9090909090909091
Dre-Mir-126-P2b-v2,21,19,0.9047619047619048,2,0.9047619047619048
