,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Ete-Mir-154-P27,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-154-P28,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-154-P29,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-154-P30,21,4,0.19047619047619047,17,0.19047619047619047
Ete-Mir-154-P31,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-154-P32,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-154-P36,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-154-P3a-v1,21,6,0.2857142857142857,15,0.2857142857142857
Ete-Mir-154-P3a-v2,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-154-P4a,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-154-P4b,23,8,0.34782608695652173,15,0.34782608695652173
Ete-Mir-154-P5,21,2,0.09523809523809523,19,0.09523809523809523
Ete-Mir-154-P6,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-154-P7,21,3,0.14285714285714285,18,0.14285714285714285
Ete-Mir-154-P8,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-154-P9,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-155,24,2,0.08333333333333333,22,0.08333333333333333
Ete-Mir-17-P1a,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-17-P1c,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-17-P1d,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-17-P2a,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-17-P2c,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-17-P4a,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-17-P4c,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-17-P4d,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-181-P1a,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-181-P1b,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-181-P1c,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-181-P2a,24,5,0.20833333333333334,19,0.20833333333333334
Ete-Mir-181-P2b,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-181-P2c,24,5,0.20833333333333334,19,0.20833333333333334
Ete-Mir-184,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-185,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-186,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-187,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-188-P3,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-19-P1a,21,0,0.0,21,0.0
Ete-Mir-19-P2a,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-19-P2c,24,3,0.125,21,0.125
Ete-Mir-190-P1,24,3,0.125,21,0.125
Ete-Mir-190-P3,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Mir-191,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-1912,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-192-P1,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-192-P2,21,3,0.14285714285714285,18,0.14285714285714285
Ete-Mir-193-P1a,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-193-P1b,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-193-P2a,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-193-P2b,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-194-P1,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-194-P2,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-196-P1,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-196-P4,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-199-P1-v1,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-199-P1-v2,24,6,0.25,18,0.25
Ete-Mir-199-P1-v3,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-199-P2-v1,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-199-P2-v2,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-199-P2-v3,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-199-P3-v1,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-199-P3-v2,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-199-P3-v3,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-202,21,2,0.09523809523809523,19,0.09523809523809523
Ete-Mir-203-v1,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-203-v2,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-204-P2,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-205-P4,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-208-P1a,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-208-P1b,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-208-P2,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-21,24,3,0.125,21,0.125
Ete-Mir-210,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-214-v1,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-214-v2,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-216-P2a,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-216-P2b,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-217-v1,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-217-v2,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-218-P2,21,4,0.19047619047619047,17,0.19047619047619047
Ete-Mir-218-P4,21,4,0.19047619047619047,17,0.19047619047619047
Ete-Mir-219-P2,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-219-P3,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-22-P1b,22,1,0.045454545454545456,21,0.045454545454545456
Ete-Mir-221-P1a,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-221-P2a,26,7,0.2692307692307692,19,0.2692307692307692
Ete-Mir-223,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-224,24,6,0.25,18,0.25
Ete-Mir-23-P2,21,1,0.047619047619047616,20,0.047619047619047616
Ete-Mir-23-P3,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-2355,22,7,0.3181818181818182,15,0.3181818181818182
Ete-Mir-24-P2,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-24-P3,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-2483,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-26-P1,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-26-P2,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-26-P4,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-27-P2,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-27-P3,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-28-P1,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-28-P2,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-28-P3,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-29-P1b-v1,24,3,0.125,21,0.125
Ete-Mir-29-P1b-v2,24,3,0.125,21,0.125
Ete-Mir-29-P1d-v1,24,3,0.125,21,0.125
Ete-Mir-29-P1d-v2,24,3,0.125,21,0.125
Ete-Mir-29-P2b,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-29-P2d,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-30-P1a,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-30-P1b,24,2,0.08333333333333333,22,0.08333333333333333
Ete-Mir-30-P1d,24,2,0.08333333333333333,22,0.08333333333333333
Ete-Mir-30-P2a,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-30-P2b,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-30-P2d,24,5,0.20833333333333334,19,0.20833333333333334
Ete-Mir-3059,23,7,0.30434782608695654,16,0.30434782608695654
Ete-Mir-3085,25,8,0.32,17,0.32
Ete-Mir-31,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-32,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-320,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-324,23,7,0.30434782608695654,16,0.30434782608695654
Ete-Mir-326,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-328,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-33-P1,21,5,0.23809523809523808,16,0.23809523809523808
Ete-Mir-33-P3,21,4,0.19047619047619047,17,0.19047619047619047
Ete-Mir-330-v1,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-330-v2,24,3,0.125,21,0.125
Ete-Mir-331,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-335,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Mir-338-P2,21,1,0.047619047619047616,20,0.047619047619047616
Ete-Mir-338-P2-as,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-339,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-34-P1,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-34-P2a,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-34-P2b,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-34-P3b,26,8,0.3076923076923077,18,0.3076923076923077
Ete-Mir-34-P3c,22,1,0.045454545454545456,21,0.045454545454545456
Ete-Mir-340,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-342,23,8,0.34782608695652173,15,0.34782608695652173
Ete-Mir-345,21,5,0.23809523809523808,16,0.23809523809523808
Ete-Mir-346,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-350,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-361-v1,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-361-v2,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-3613,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-362-P1,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-362-P4,25,8,0.32,17,0.32
Ete-Mir-375,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-376-P1,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-376-P3,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Mir-376-P4,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-378,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-383-v1,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-383-v2,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-423,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-425,25,8,0.32,17,0.32
Ete-Mir-430-P1,24,8,0.3333333333333333,16,0.3333333333333333
Ete-Mir-430-P2,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-430-P3,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-430-P4,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-430-P5,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-430-P8,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-432,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-433,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-448,23,5,0.21739130434782608,18,0.21739130434782608
Ete-Mir-452-v1,24,5,0.20833333333333334,19,0.20833333333333334
Ete-Mir-452-v2,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-455,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-459,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-483,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-486,22,0,0.0,22,0.0
Ete-Mir-490,20,2,0.1,18,0.1
Ete-Mir-493,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-499,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-504-v1,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-504-v2,21,3,0.14285714285714285,18,0.14285714285714285
Ete-Mir-505-v1,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-505-v2,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-506-P6e,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-506-P6f,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-541,25,8,0.32,17,0.32
Ete-Mir-542,20,5,0.25,15,0.25
Ete-Mir-544,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-551-P2,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-574,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-592,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Mir-598,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-599,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Mir-615,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-628,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-652,25,5,0.2,20,0.2
Ete-Mir-6529,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-671,24,4,0.16666666666666666,20,0.16666666666666666
Ete-Mir-6715,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-672,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-7-P1,24,5,0.20833333333333334,19,0.20833333333333334
Ete-Mir-7-P2,24,3,0.125,21,0.125
Ete-Mir-7-P4,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-744,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-760,24,8,0.3333333333333333,16,0.3333333333333333
Ete-Mir-769,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-8-P1a,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-8-P1b,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Mir-8-P2a,22,1,0.045454545454545456,21,0.045454545454545456
Ete-Mir-8-P2b,22,1,0.045454545454545456,21,0.045454545454545456
Ete-Mir-8-P3a,21,3,0.14285714285714285,18,0.14285714285714285
Ete-Mir-873-v1,22,7,0.3181818181818182,15,0.3181818181818182
Ete-Mir-873-v2,22,7,0.3181818181818182,15,0.3181818181818182
Ete-Mir-874,23,6,0.2608695652173913,17,0.2608695652173913
Ete-Mir-875,22,6,0.2727272727272727,16,0.2727272727272727
Ete-Mir-876,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-877,24,8,0.3333333333333333,16,0.3333333333333333
Ete-Mir-9-P1,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-9-P2,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-9-P3,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-92-P1a,23,2,0.08695652173913043,21,0.08695652173913043
Ete-Mir-92-P1c,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-92-P1d,24,3,0.125,21,0.125
Ete-Mir-92-P2a,22,3,0.13636363636363635,19,0.13636363636363635
Ete-Mir-92-P2c,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Mir-92-P2d,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-95-P4,22,5,0.22727272727272727,17,0.22727272727272727
Ete-Mir-96-P1,23,4,0.17391304347826086,19,0.17391304347826086
Ete-Mir-96-P2,24,7,0.2916666666666667,17,0.2916666666666667
Ete-Mir-96-P3-v1,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-96-P3-v2,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Mir-9851,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Novel-1,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Novel-2,22,2,0.09090909090909091,20,0.09090909090909091
Ete-Novel-3,23,3,0.13043478260869565,20,0.13043478260869565
Ete-Novel-4,22,1,0.045454545454545456,21,0.045454545454545456
Ete-Novel-5,22,4,0.18181818181818182,18,0.18181818181818182
Ete-Novel-6,22,9,0.4090909090909091,13,0.4090909090909091
Gga-Let-7-P1c,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Let-7-P1d,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Let-7-P2a1,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Let-7-P2a2,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Let-7-P2a4,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Let-7-P2b1,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Let-7-P2b2,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Let-7-P2b4,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Let-7-P2c1,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Let-7-P2c2,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Let-7-P2c3,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-1-P1,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-1-P2,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-1-P3,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-1-P4,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-10-P1b-v1,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-10-P1b-v2,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-10-P1c-v1,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-10-P1c-v2,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-10-P1d-v1,22,6,0.2727272727272727,16,0.2727272727272727
Gga-Mir-10-P1d-v2,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-10-P2c,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-10-P2d,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-10-P3c,22,6,0.2727272727272727,16,0.2727272727272727
Gga-Mir-10-P3d,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-101-P1-v1,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Mir-101-P1-v2,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Mir-101-P2-v1,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-101-P2-v2,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-103-P1,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-103-P2,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-103-P4,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-10585,24,4,0.16666666666666666,20,0.16666666666666666
Gga-Mir-122-P1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-122-P2,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-12223,24,4,0.16666666666666666,20,0.16666666666666666
Gga-Mir-12246,22,7,0.3181818181818182,15,0.3181818181818182
Gga-Mir-12265,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-12277,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-124-P1-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-124-P1-v2,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-124-P2-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-124-P2-v2,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-124-P3-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-124-P3-v2,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-124-P4-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-124-P4-v2,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-126-P2-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-126-P2-v2,21,3,0.14285714285714285,18,0.14285714285714285
Gga-Mir-126-P2-v3,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-128-P1,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-128-P2,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-129-P1,21,4,0.19047619047619047,17,0.19047619047619047
Gga-Mir-130-P1a,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-130-P1b,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-130-P2a,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-130-P2b,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-130-P3a,23,0,0.0,23,0.0
Gga-Mir-130-P4a,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-1306,22,6,0.2727272727272727,16,0.2727272727272727
Gga-Mir-132-P1,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Mir-132-P2,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-1329-v1,23,7,0.30434782608695654,16,0.30434782608695654
Gga-Mir-1329-v2,23,7,0.30434782608695654,16,0.30434782608695654
Gga-Mir-133-P1-v1,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-133-P1-v2,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-133-P2-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-133-P2-v2,21,4,0.19047619047619047,17,0.19047619047619047
Gga-Mir-133-P3-v1,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-133-P3-v2,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-133-P4-v1,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-133-P4-v2,21,4,0.19047619047619047,17,0.19047619047619047
Gga-Mir-135-P1,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-135-P2,23,1,0.043478260869565216,22,0.043478260869565216
Gga-Mir-135-P4,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-137-P1-v1,24,4,0.16666666666666666,20,0.16666666666666666
Gga-Mir-137-P1-v2,24,5,0.20833333333333334,19,0.20833333333333334
Gga-Mir-137-P3-v1,24,3,0.125,21,0.125
Gga-Mir-137-P3-v2,24,4,0.16666666666666666,20,0.16666666666666666
Gga-Mir-138-P1,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-138-P2,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-1388,22,6,0.2727272727272727,16,0.2727272727272727
Gga-Mir-1397,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-140-P1-v1,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-140-P1-v2,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-1416,22,6,0.2727272727272727,16,0.2727272727272727
Gga-Mir-142-P1-v1,21,2,0.09523809523809523,19,0.09523809523809523
Gga-Mir-142-P1-v2,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-142-P1-v3,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-142-P1-v4,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-143,21,4,0.19047619047619047,17,0.19047619047619047
Gga-Mir-144,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-145,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-1451,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-1452,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-146-P1,24,3,0.125,21,0.125
Gga-Mir-146-P2,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-146-P4,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-1467,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-147,23,9,0.391304347826087,14,0.391304347826087
Gga-Mir-148-P1,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-148-P4,24,7,0.2916666666666667,17,0.2916666666666667
Gga-Mir-15-P1a,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-15-P1b,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-15-P1c,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-15-P2a,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-15-P2b,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-15-P2c,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-153-P1,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-153-P2,21,0,0.0,21,0.0
Gga-Mir-155,24,2,0.08333333333333333,22,0.08333333333333333
Gga-Mir-1550,21,4,0.19047619047619047,17,0.19047619047619047
Gga-Mir-1551,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-1552,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-1553,24,6,0.25,18,0.25
Gga-Mir-1555,20,5,0.25,15,0.25
Gga-Mir-1559,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-1560,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-1591,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-1596,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-1601,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-1618,22,4,0.18181818181818182,18,0.18181818181818182
Gga-Mir-1641,22,2,0.09090909090909091,20,0.09090909090909091
Gga-Mir-1651,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-1662,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-1663,22,3,0.13636363636363635,19,0.13636363636363635
Gga-Mir-1668,22,5,0.22727272727272727,17,0.22727272727272727
Gga-Mir-1669,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-1677-P1,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Mir-1677-P2,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Mir-1677-P3,21,3,0.14285714285714285,18,0.14285714285714285
Gga-Mir-1677-P4,23,2,0.08695652173913043,21,0.08695652173913043
Gga-Mir-1677-P5,21,3,0.14285714285714285,18,0.14285714285714285
Gga-Mir-1677-P6,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-1685,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-1689,22,6,0.2727272727272727,16,0.2727272727272727
Gga-Mir-17-P1a,23,7,0.30434782608695654,16,0.30434782608695654
Gga-Mir-17-P1c,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-17-P2a,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-17-P2c,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-17-P4a,23,3,0.13043478260869565,20,0.13043478260869565
Gga-Mir-17-P4c,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-1720,24,5,0.20833333333333334,19,0.20833333333333334
Gga-Mir-1728,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-1729,23,4,0.17391304347826086,19,0.17391304347826086
Gga-Mir-1731,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-1736,24,3,0.125,21,0.125
Gga-Mir-1751,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-1781,21,1,0.047619047619047616,20,0.047619047619047616
Gga-Mir-1788,22,1,0.045454545454545456,21,0.045454545454545456
Gga-Mir-1805,21,2,0.09523809523809523,19,0.09523809523809523
Gga-Mir-1806,23,6,0.2608695652173913,17,0.2608695652173913
Gga-Mir-181-P1a,23,5,0.21739130434782608,18,0.21739130434782608
Gga-Mir-181-P1b,23,5,0.21739130434782608,18,0.21739130434782608
